선호관광,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
석정온천,고창 힐링카운티 석정온천휴스파,F,3,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",아니오,          ,아파트/ 주상복합,경기,고양시 일산동구,장항2동,
대승사,문경 사불산 대승사,F,4,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,제주,제주시,아라1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
백운계곡,백운계곡_계곡 물놀이 주말 드라이브 : 네이버 블로그,M,4,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,직산읍,
대천해수욕장,대천해수욕장 짚라인 타고 스카이라운지에서 커피한잔,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강서구,화곡3동,
미륵사지,미륵사지 교도소세트장 보석박물관  익산  전주 여행  1 ,M,4,"관리직 (사장, 간부, 고위공무원)",100만원 미만,아니오,          ,아파트/ 주상복합,강원,속초시,교동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
백운계곡,포천 백운계곡,M,4,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,경기,하남시,망월동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
해운대,2박3일 국내여행 부산여행 ⑦ 부산여행선물 여기서! 쿠킹클래스 예약하기 고래사어묵 해운대점 : 네이버 블로그,M,5,"관리직 (사장, 간부, 고위공무원)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,일원동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
안면도,안면도 바람아래해수욕장 캠핑장 : 네이버 블로그,M,5,,,      ,          ,,전남,순천시,조곡동,
삼막사,여름 피서지 안양 삼막사계곡 : 네이버 블로그,F,3,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,예    ,자녀 있음 ,단독주택,충남,천안시 서북구,신당동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
골드힐카운티리조트,천안 골드힐카운티리조트 관광단지 기공식  연합뉴스,F,3,,,      ,          ,,서울,성북구,돈암1동,
경천대,상주 경천대마음이 열리는 이곳 경천대 국민관광지,F,2,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,아파트/ 주상복합,경기,시흥시,장현동,
태종대,부산 여행 아이와 태종대 다누비열차 타고 영도등대 스탬프투어 : 네이버 블로그,F,3,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,군포시,오금동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산정호수,한라산 사라오름 산정호수서 수영한 몰지각한 탐방객 | 다음 뉴스,F,4,기타 ,200~299만원,아니오,          ,단독주택,서울,동작구,사당4동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)"
해운대,부산 맛집 & 여행코스 2박3일 투어~ 떠나요! 둘이서! ③ 해운대 영화의 거리 : 네이버 블로그,F,4,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,성북구,정릉1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해운대,부산 여행 2박 3일 코스 - 기장-영도-송도-해운대 다녀왔어요 : 네이버 블로그,M,3,,,      ,          ,,인천,연수구,송도동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
화진포,화진포 해변을 가장 알차게 즐길 수 있는 방법 - 화진포 둘레길 자전거 대여소 : 네이버 블로그,M,4,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,서현동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
해운대,부산해운대:) 볼거리.먹거리가 많은 신세계 : 네이버 블로그,F,4,"판매직 (상점점원, 보험설계사, 노점상)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,강서구,화곡2동,
화진포,강원 고성 가볼만한곳 | 자연호수 따라 자전거 여행 코스 화진포 둘레길 : 네이버 블로그,F,5,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,서대문구,북가좌2동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
내장산리조트,정읍시 내장산리조트 최대규모 민자유치,M,3,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,아파트/ 주상복합,경기,수원시 영통구,영통1동,"프리미엄 (에쿠스, BMW7급 등)"
나주호,하늘이 내린 선물 나주호 반영,M,5,,,      ,          ,,서울,서초구,잠원동,
삼막사,여름 피서지 안양 삼막사계곡 : 네이버 블로그,F,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,김포시,북변동,"경차 (모닝, 스파크 등)"
불갑사,불갑사 상사화 개화초기 풍경불갑사상사화축제 날에는 만개할듯,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,부천시 소사구,괴안동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
불국사,경주불국사경주 아이와 가볼만한곳경주여행 : 네이버 블로그,F,4,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,경기,성남시 수정구,태평3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
망상,강원 동해 망상오토캠핑장,F,3,무직,400~499만원,아니오,          ,오피스텔,서울,동대문구,전농1동,
방화동,서울시 방화동에 건물을 지으려고 하는,M,2,"사무직 (일반사무직, 공무원, 직업군인)",100만원 미만,아니오,          ,단독주택,강원,동해시,부곡동,
화진포,강원도 고성 여행  화진포 신서유기에도 나왔네요,M,5,"전문직 (의사, 판검사, 예술가, 종교인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,안산시 단원구,고잔동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
안면도,☆해수욕장☆바람아래해수욕장개장☆바람아래해변☆안면도해수욕장☆풍하☆여름피서지 : 네이버 블로그,M,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서대문구,현저동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
회상나루,회상나루 객주촌,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,대전,유성구,덕명동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
벽골제,놀거리가 가득한 곳  김제 벽골제,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,대전,유성구,덕명동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
오목내,진주 판문동 맛집 오목내 솔직후기,F,4,"판매직 (상점점원, 보험설계사, 노점상)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,부산진구,가야동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
송계사,덕유산 지봉 산행기경남거창 송계사계곡에서 지봉에 올라 횡경재를 거쳐 백암봉까지 달려보자,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,영등포구,신길7동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
등명,소다부부캠핑 11번째:: 강원도 정동진 등명해변으로 계획없는 캠핑을 떠나요♩ : 네이버 블로그,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,송파구,가락동,"소형SUV/CUV (티볼리, QM3 등)"
경산온천,경산온천상대온천좋아요,M,5,무직,200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,북구,덕천2동,
해운대,해기맘-해운대맘/기장맘/정관맘/일광맘/부산맘/일광신도시,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,성남시 중원구,은행2동,
해운대,부산여행코스 영화의거리 동백섬 해운대 산책하기 : 네이버 블로그,F,5,"주부 (전업주부, 파트타임 근무 주부)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,북구,양정동,
팔봉산,191117 홍천 팔봉산 블랙야크100대명산 산림청100대명산 한국의산하인기100산,M,4,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,역삼2동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
곡성도림사,곡성 여행 도림사 카페 씨엘로,F,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,송파구,문정2동,"경차 (모닝, 스파크 등)"
팜파스종합휴양,팜파스종합휴양관광단지,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,부천시 소사구,송내1동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
성류굴,울진 금강소나무 숲길 트레킹울진 성류굴,M,4,기타 ,200~299만원,아니오,          ,아파트/ 주상복합,경기,김포시,구래동,
태종대,부산 가볼만한곳 - 흰여울 문화마을과 태종대 힐링 여행~ : 네이버 블로그,M,5,퇴직/연금생활자,100~199만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,화성시,병점동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
구병산,충북 보은 충북알프스의 시작점 아홉봉우리의 구병산,M,2,무직,100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,대구,동구,방촌동,
등명,강릉 해수욕장 추천 작지만 편안한 등명해변등명해수욕장,M,4,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,서울,송파구,삼전동,"대형차 (제너시스, BMW5급 등)"
운주사,화순 운주사,F,4,"서비스직 (요식업, 숙박업, 미용실종업원)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강서구,염창동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
화진포,화진포 해변을 가장 알차게 즐길 수 있는 방법 - 화진포 둘레길 자전거 대여소 : 네이버 블로그,F,5,"서비스직 (요식업, 숙박업, 미용실종업원)",500~599만원,예    ,자녀 있음 ,오피스텔,인천,남동구,간석동,
산정호수,한라산 사라오름 산정호수서 수영한 몰지각한 탐방객 | 다음 뉴스,M,2,,,      ,          ,,서울,종로구,창신2동,
대구면도요지,강진 대구면 도요지 종합정비계획 학술연구용역,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,구로구,개봉동,
쌍계사,경상남도 하동  하동 가볼만한곳 지리산자락으로 가을여행 떠나요 하동 쌍계사,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,충북,청주시 흥덕구,평동,
화암,정선 아이와 가볼만한곳 화암동굴 나들이 ,F,3,"주부 (전업주부, 파트타임 근무 주부)",100만원 미만,예    ,자녀 있음 ,단독주택,경북,울진군,울진읍,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
신륵사,여주 가볼만한곳 색색의 연등이 예쁜 신륵사,F,3,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,광진구,중곡1동,
협재해안,나혼자산다수요미식회 맛집 제주 협재해안 수우동,M,4,,,      ,          ,,서울,강남구,자곡동,
설악한화리조트,강원도 속초여행 물놀이 먹거리 놀거리 가능한 설악 한화리조트,F,2,,,      ,          ,,서울,노원구,하계2동,
유현문화,횡성여행 횡성호수길 5구간 국순당 유현문화관광지 풍수원성당,F,4,무직,100만원 미만,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,중랑구,면목동,
대구화원,대구 화원 카페 커피문화 작은 창고형카페,M,3,"학생 (초중고학생, 대학생, 대학원생)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,시흥시,정왕동,
해운대,부산 해운대 호텔 : 네이버 통합검색,F,5,"자영업 (도소매업, 숙박업, 미용업)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경남,김해시,삼방동,
마금산온천,창원북면 마금산온천호텔 창원 온천 호텔 추천 리앤호텔  풀빌라 318호 후기,F,2,,,      ,          ,,경기,수원시 팔달구,화서2동,
예당,충남 예당저수지 예당호 출렁다리,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,서울,서대문구,홍은동,
청룡사,191119 안성 서운산 산행청룡사주차장청룡사정상 왕복코스 끝물 단풍 감상하기,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,안양시 동안구,범계동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
대구면도요지,강진 대구면 도요지 종합정비계획 학술연구용역,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,안양시 동안구,범계동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
도곡온천,화순 중봉산도곡온천 기준으로 완벽한 원점회귀 산행코스,F,4,"자영업 (도소매업, 숙박업, 미용업)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,잠원동,
해남사,해남사 양대응 스님,F,4,기타 ,400~499만원,아니오,          ,아파트/ 주상복합,경기,오산시,세교동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
해운대,주말에도 이어지는 폭염… 경포·해운대 등 동해·서해안 해수욕장 개장 시작 - 뉴스웍스,M,3,,,      ,          ,,충남,천안시 동남구,청당동,
